,Unnamed: 0,host_since,host_response_rate,host_is_superhost,host_total_listings_count,host_identity_verified,longitude,room_type,bathrooms,bedrooms,price,maximum_nights,maximum_minimum_nights,maximum_maximum_nights,availability_30,availability_90,calendar_last_scraped,number_of_reviews_ltm,first_review,review_scores_rating,review_scores_cleanliness,review_scores_communication,review_scores_value,instant_bookable,calculated_host_listings_count_entire_homes,calculated_host_listings_count_shared_rooms
3956,3956,2015-10-27,100%,t,3,t,17.926226088275953,Entire home/apt,1.0,1.0,$840.00,365,45,365,17,77,2024-12-30,0,,,,,,f,2,0
3957,3957,2024-03-23,,f,1,t,18.0631342,Entire home/apt,,2.0,,30,3,30,0,0,2024-12-30,6,2024-05-26,4.83,5.0,4.67,4.67,f,1,0
3958,3958,2016-02-23,,f,4,f,18.04806,Entire home/apt,,2.0,,4,3,4,0,0,2024-12-30,1,2024-05-20,5.0,5.0,5.0,5.0,f,1,0
3959,3959,2014-06-02,,f,1,t,18.03798,Entire home/apt,,1.0,,7,1,7,0,0,2024-12-30,1,2024-05-19,5.0,5.0,5.0,5.0,f,1,0
3960,3960,2013-04-09,,f,1,t,18.10154,Entire home/apt,1.0,1.0,"$1,700.00",14,7,14,27,87,2024-12-30,1,2024-06-02,5.0,5.0,5.0,5.0,f,1,0
3961,3961,2024-03-24,100%,f,1,t,18.05067568258517,Entire home/apt,1.0,1.0,$809.00,365,26,365,0,0,2024-12-30,2,2024-07-21,4.5,5.0,5.0,5.0,f,1,0
3962,3962,2018-09-10,100%,f,1,t,17.94961,Entire home/apt,2.0,5.0,"$4,500.00",30,5,30,27,87,2024-12-30,5,2024-07-13,5.0,5.0,5.0,5.0,f,1,0
3963,3963,2017-01-04,,f,1,t,18.02747,Entire home/apt,,2.0,,365,1,365,0,0,2024-12-30,0,,,,,,f,1,0
3964,3964,2016-06-08,100%,f,2,t,18.05023529520324,Entire home/apt,1.0,1.0,"$3,600.00",100,2,100,27,87,2024-12-30,2,2024-05-20,5.0,5.0,5.0,5.0,f,1,0
3965,3965,2013-07-03,100%,f,1,t,18.05365900689445,Entire home/apt,1.0,2.0,"$2,891.00",365,2,365,9,39,2024-12-30,5,2024-05-20,5.0,4.8,5.0,4.6,f,1,0
3966,3966,2012-07-13,,f,1,t,18.07105902582407,Entire home/apt,1.0,2.0,"$12,000.00",30,3,30,0,29,2024-12-30,1,2024-05-19,5.0,5.0,5.0,4.0,f,1,0
3967,3967,2019-12-12,100%,t,27,t,18.095355,Entire home/apt,1.5,1.0,"$2,122.00",120,7,7,0,0,2024-12-30,16,2024-04-14,5.0,4.94,5.0,4.69,f,12,0
3968,3968,2019-06-25,99%,f,110,t,17.998120871438744,Entire home/apt,1.0,1.0,$506.00,90,4,90,26,86,2024-12-30,6,2024-05-11,4.83,4.67,4.83,5.0,f,69,0
3969,3969,2024-03-25,0%,f,1,t,17.94697,Private room,1.0,2.0,"$1,200.00",365,2,365,29,89,2024-12-30,1,2024-05-20,5.0,5.0,4.0,5.0,f,0,0
3970,3970,2023-12-07,97%,f,24,t,18.045220783879355,Entire home/apt,1.0,1.0,"$1,054.00",365,3,1125,7,32,2024-12-30,11,2024-04-14,4.64,4.82,4.82,4.45,t,23,0
3971,3971,2014-06-11,100%,f,55,t,18.090576715430625,Entire home/apt,1.0,2.0,"$1,410.00",365,5,365,27,84,2024-12-30,131,2024-04-10,4.34,4.53,4.66,4.29,f,37,0
3972,3972,2024-03-26,100%,t,1,t,18.0959419,Entire home/apt,1.0,1.0,"$1,134.00",30,7,30,0,0,2024-12-30,10,2024-06-11,5.0,5.0,5.0,4.9,f,1,0
3973,3973,2015-05-04,100%,f,1,t,18.09522007313271,Entire home/apt,1.0,3.0,"$1,900.00",10,1,10,29,89,2024-12-30,2,2024-07-21,4.5,4.5,5.0,4.5,f,1,0
3974,3974,2019-06-20,,f,1,t,18.03372,Entire home/apt,1.5,3.0,"$7,000.00",365,2,365,0,28,2024-12-30,3,2024-05-20,5.0,5.0,5.0,5.0,f,1,0
3975,3975,2020-09-24,100%,f,9,t,17.977879974934396,Entire home/apt,1.0,1.0,"$1,379.00",175,7,180,30,90,2024-12-30,2,2024-06-25,4.5,4.5,3.5,5.0,t,7,0
3976,3976,2016-01-25,,f,2,t,17.95118,Entire home/apt,1.0,1.0,"$2,500.00",365,1,365,0,49,2024-12-30,0,,,,,,t,2,0
3977,3977,2020-11-02,14%,f,1,f,18.08995,Entire home/apt,1.5,3.0,"$3,000.00",14,1,14,6,18,2024-12-30,0,,,,,,f,1,0
3978,3978,2023-09-26,,f,1,t,18.0759543,Entire home/apt,,1.0,,365,2,365,0,0,2024-12-30,1,2024-05-19,5.0,5.0,5.0,5.0,f,1,0
3979,3979,2020-09-24,100%,f,9,t,17.97748176238959,Entire home/apt,1.0,1.0,"$1,666.00",365,7,365,3,3,2024-12-30,2,2024-06-26,4.0,4.5,3.5,3.5,t,7,0
3980,3980,2020-09-24,100%,f,9,t,17.978210189518332,Entire home/apt,1.0,1.0,"$1,533.00",365,7,180,29,88,2024-12-30,0,,,,,,t,7,0
3981,3981,2019-06-25,99%,f,110,t,18.07955,Entire home/apt,1.0,1.0,"$1,016.00",90,21,90,22,35,2024-12-30,8,2024-05-08,4.63,4.63,4.63,4.5,f,69,0
3982,3982,2024-03-27,91%,f,4,t,18.0016763,Entire home/apt,,4.0,,365,1,365,25,82,2024-12-30,1,2024-11-11,5.0,3.0,4.0,5.0,f,3,0
3983,3983,2014-10-23,100%,f,3,t,18.03223445468869,Entire home/apt,1.0,1.0,$600.00,365,1,365,0,0,2024-12-30,0,,,,,,f,1,0
3984,3984,2024-03-27,0%,f,1,t,18.0508455,Entire home/apt,1.0,1.0,"$1,943.00",14,2,14,26,83,2024-12-30,0,,,,,,f,1,0
3985,3985,2016-02-25,100%,f,71,t,18.078166660558285,Entire home/apt,1.0,0.0,$820.00,365,5,365,15,63,2024-12-30,36,2024-04-15,4.67,4.81,4.5,4.64,f,38,0
3986,3986,2014-05-29,,f,1,t,17.83224104354069,Private room,2.0,1.0,$700.00,14,1,14,29,89,2024-12-30,1,2024-05-20,5.0,5.0,5.0,5.0,f,0,0
3987,3987,2019-06-25,99%,f,110,t,18.07775,Entire home/apt,1.0,1.0,$779.00,90,21,90,8,68,2024-12-30,3,2024-04-28,4.0,3.67,3.67,4.0,f,69,0
3988,3988,2019-12-12,100%,t,27,t,18.095355,Entire home/apt,2.0,2.0,"$2,405.00",45,3,45,9,51,2024-12-30,27,2024-05-15,4.96,4.93,4.93,4.96,f,12,0
3989,3989,2023-09-06,100%,t,46,t,18.0458204,Entire home/apt,2.0,3.0,"$3,304.00",157,3,1125,12,57,2024-12-30,29,2024-04-14,4.79,4.86,4.93,4.66,f,39,0
3990,3990,2016-06-12,,f,1,t,18.03543,Entire home/apt,1.0,1.0,"$8,000.00",1125,14,1125,27,87,2024-12-30,0,,,,,,f,1,0
3991,3991,2014-04-18,,f,2,t,17.99529,Entire home/apt,,1.0,,14,4,14,0,0,2024-12-30,1,2024-07-23,5.0,5.0,5.0,5.0,f,1,0
3992,3992,2021-10-12,,f,1,f,18.02479,Entire home/apt,,1.0,,11,3,11,0,0,2024-12-30,2,2024-05-20,4.5,5.0,4.5,5.0,f,1,0
3993,3993,2018-03-11,100%,f,7,t,18.052637036326768,Private room,1.0,1.0,$259.00,365,4,365,4,46,2024-12-30,5,2024-07-09,4.8,5.0,4.8,5.0,f,0,0
3994,3994,2015-10-31,22%,f,1,t,18.0901203,Entire home/apt,1.0,1.0,"$1,000.00",365,3,365,28,83,2024-12-30,8,2024-05-19,4.75,4.63,4.88,4.63,f,1,0
3995,3995,2013-08-05,,f,1,t,18.08001134240753,Entire home/apt,,,,9,2,9,0,0,2024-12-30,1,2024-05-19,5.0,5.0,5.0,3.0,f,1,0
3996,3996,2024-03-31,,f,1,t,18.0390162,Entire home/apt,1.0,3.0,"$1,200.00",365,1,365,0,0,2024-12-30,3,2024-04-21,4.33,5.0,4.67,3.67,t,1,0
3997,3997,2019-06-24,100%,f,1,t,18.079093563548287,Entire home/apt,1.0,1.0,"$2,700.00",365,1,365,0,3,2024-12-30,1,2024-05-21,5.0,5.0,5.0,5.0,f,1,0
3998,3998,2022-07-04,,t,1,t,17.97363,Private room,1.0,1.0,$400.00,14,1,14,29,89,2024-12-30,9,2024-05-18,5.0,5.0,5.0,4.89,f,0,0
3999,3999,2022-08-15,100%,f,2,t,18.07508,Entire home/apt,1.0,1.0,"$1,120.00",365,2,365,7,48,2024-12-30,37,2024-04-19,4.46,4.49,4.35,4.46,f,2,0
4000,4000,2024-03-30,100%,f,2,t,18.0371689,Entire home/apt,1.0,2.0,"$2,500.00",1125,1,1125,0,0,2024-12-30,4,2024-05-19,5.0,5.0,5.0,5.0,f,1,0
4001,4001,2012-07-12,100%,f,7,t,18.064113481942165,Private room,1.0,0.0,"$1,850.00",365,2,365,29,89,2024-12-30,3,2024-05-20,5.0,5.0,5.0,5.0,f,0,0
4002,4002,2014-03-11,100%,f,1,t,17.98811837147451,Entire home/apt,1.5,3.0,"$2,300.00",60,5,60,23,54,2024-12-30,1,2024-05-19,5.0,5.0,5.0,5.0,f,1,0
4003,4003,2022-06-16,100%,t,4,t,18.051728469649408,Entire home/apt,,5.0,,365,1,365,0,0,2024-12-30,0,,,,,,f,3,0
4004,4004,2014-04-04,100%,t,6,t,17.96497,Entire home/apt,1.0,1.0,$877.00,365,1,1125,8,8,2024-12-30,32,2024-06-12,4.94,4.84,4.94,4.91,t,3,0
4005,4005,2013-12-11,,f,2,t,18.01023,Entire home/apt,,1.0,,30,5,30,0,0,2024-12-30,0,,,,,,f,1,0
4006,4006,2020-01-19,,f,3,t,17.906129119935947,Private room,,,,365,1,365,29,89,2024-12-30,0,,,,,,f,0,0
4007,4007,2018-08-09,,f,1,t,17.884939983095222,Entire home/apt,1.0,1.0,$800.00,10,3,10,0,44,2024-12-30,0,,,,,,f,1,0
4008,4008,2022-01-05,90%,f,8065,t,18.10009328326446,Entire home/apt,1.0,1.0,$775.00,1125,4,1125,27,87,2024-12-30,0,,,,,,t,3,0
4009,4009,2022-06-16,100%,t,4,t,18.05193167513656,Entire home/apt,,2.0,,365,4,365,0,0,2024-12-30,0,,,,,,f,3,0
4010,4010,2014-10-19,100%,f,2,t,18.078148774802685,Entire home/apt,1.0,2.0,"$5,000.00",365,1,365,29,89,2024-12-30,2,2024-05-18,5.0,5.0,5.0,5.0,f,1,0
4011,4011,2015-06-16,0%,f,1,t,18.009295899222383,Entire home/apt,1.0,0.0,$799.00,365,1,365,29,83,2024-12-30,0,,,,,,f,1,0
4012,4012,2018-07-09,,f,1,t,17.97664,Entire home/apt,1.0,1.0,"$1,840.00",365,2,365,29,89,2024-12-30,0,,,,,,f,1,0
4013,4013,2014-06-11,100%,f,55,t,18.08928,Entire home/apt,1.0,2.0,"$1,545.00",365,5,365,0,0,2024-12-30,129,2024-04-14,4.24,4.43,4.57,4.21,f,37,0
4014,4014,2020-04-15,100%,f,6,t,17.952181538451672,Entire home/apt,1.0,1.0,"$1,428.00",365,7,182,30,90,2024-12-30,0,,,,,,t,5,0
4015,4015,2020-04-15,100%,f,6,t,17.95262,Entire home/apt,1.0,1.0,"$1,638.00",365,7,182,28,88,2024-12-30,0,,,,,,t,5,0
4016,4016,2020-04-15,100%,f,6,t,17.952896515582765,Entire home/apt,1.0,2.0,"$1,946.00",365,7,182,28,88,2024-12-30,0,,,,,,t,5,0
4017,4017,2019-07-22,100%,f,1,f,17.9598414,Entire home/apt,3.0,3.0,"$3,400.00",14,4,14,0,0,2024-12-30,0,,,,,,f,1,0
4018,4018,2016-10-13,100%,f,1,t,18.07989995891211,Entire home/apt,1.0,2.0,"$1,500.00",6,1,6,28,88,2024-12-30,1,2024-09-14,5.0,5.0,5.0,5.0,f,1,0
4019,4019,2024-04-03,0%,f,1,t,18.0006642,Entire home/apt,1.0,1.0,"$1,300.00",15,1,15,28,88,2024-12-30,0,,,,,,f,1,0
4020,4020,2019-03-26,100%,f,1,f,18.07594835758209,Private room,1.0,1.0,$900.00,7,2,7,12,50,2024-12-30,7,2024-04-28,4.86,4.71,5.0,5.0,f,0,0
4021,4021,2016-03-16,0%,f,1,t,18.00135,Entire home/apt,1.0,2.0,"$1,800.00",365,5,365,29,89,2024-12-30,0,,,,,,f,1,0
4022,4022,2024-02-08,100%,f,5,t,17.98784,Entire home/apt,2.0,3.0,"$1,003.00",365,3,1125,25,83,2024-12-30,19,2024-05-20,4.42,4.11,4.47,4.26,t,5,0
4023,4023,2020-08-15,,f,37,t,18.0684549,Entire home/apt,1.0,1.0,"$2,425.00",365,3,99,10,52,2024-12-30,15,2024-05-11,4.73,4.67,4.47,4.53,t,22,0
4024,4024,2024-02-08,100%,f,5,t,17.99010023762078,Entire home/apt,1.0,1.0,$600.00,365,3,1125,0,51,2024-12-30,18,2024-05-04,4.39,4.39,4.78,4.33,t,5,0
4025,4025,2021-07-29,100%,f,1,t,18.0948002,Entire home/apt,1.0,3.0,"$1,643.00",10,4,10,23,83,2024-12-30,4,2024-05-05,5.0,5.0,5.0,4.75,f,1,0
4026,4026,2024-02-08,100%,f,5,t,17.98799,Entire home/apt,1.0,1.0,$709.00,365,3,1125,22,77,2024-12-30,20,2024-05-06,4.45,4.4,4.65,4.6,t,5,0
4027,4027,2016-01-25,,f,1,t,18.02527,Entire home/apt,,4.0,,16,7,16,0,0,2024-12-30,0,,,,,,f,1,0
4028,4028,2024-02-08,100%,f,5,t,17.990000491755286,Entire home/apt,1.0,1.0,$717.00,365,3,1125,15,66,2024-12-30,29,2024-05-12,4.41,4.45,4.62,4.34,t,5,0
4029,4029,2020-01-19,,f,3,t,17.90646322620494,Private room,,,,365,1,365,29,89,2024-12-30,0,,,,,,f,0,0
4030,4030,2023-05-02,100%,f,1,t,18.091342604118683,Entire home/apt,1.0,1.0,"$3,505.00",365,1,365,29,89,2024-12-30,0,,,,,,f,1,0
4031,4031,2020-01-30,100%,f,11,t,18.05624246449496,Entire home/apt,1.5,2.0,"$9,926.00",365,2,365,14,29,2024-12-30,3,2024-08-11,5.0,4.67,5.0,4.67,t,1,0
4032,4032,2012-05-07,100%,f,1,t,18.0772967,Entire home/apt,,1.0,,20,2,20,0,0,2024-12-30,4,2024-05-11,4.75,4.5,5.0,5.0,f,1,0
4033,4033,2014-07-25,100%,t,4,t,18.04194,Entire home/apt,1.0,1.0,"$2,071.00",365,2,365,10,16,2024-12-30,6,2024-04-26,5.0,5.0,5.0,5.0,f,1,0
4034,4034,2015-11-24,,f,1,t,18.066102968805613,Entire home/apt,,1.0,,7,2,7,0,0,2024-12-30,1,2024-05-19,5.0,5.0,5.0,5.0,f,1,0
4035,4035,2013-11-05,100%,t,1,t,18.07904895131792,Entire home/apt,1.0,2.0,"$1,100.00",365,2,365,15,47,2024-12-30,10,2024-04-29,4.9,5.0,4.9,5.0,f,1,0
4036,4036,2015-08-07,,f,2,t,18.03523,Entire home/apt,2.0,2.0,"$4,500.00",365,1,365,6,6,2024-12-30,1,2024-05-19,5.0,5.0,5.0,5.0,f,1,0
4037,4037,2024-04-07,100%,f,1,t,18.00132,Entire home/apt,1.0,3.0,"$1,800.00",40,5,40,0,0,2024-12-30,4,2024-06-30,5.0,5.0,5.0,5.0,f,1,0
4038,4038,2016-05-31,100%,t,2,t,18.0839091,Entire home/apt,1.0,1.0,$896.00,1125,3,1125,12,39,2024-12-30,26,2024-04-27,4.77,4.73,4.92,4.73,f,2,0
4039,4039,2019-01-27,,f,1,t,18.084345104893508,Entire home/apt,,2.0,,10,3,10,0,0,2024-12-30,5,2024-05-19,5.0,5.0,4.8,4.6,f,1,0
4040,4040,2015-08-08,,f,2,t,17.960131494285275,Entire home/apt,,4.0,,365,3,365,0,0,2024-12-30,0,,,,,,f,2,0
4041,4041,2020-10-05,,f,1,t,18.01413,Entire home/apt,1.0,1.0,"$1,000.00",365,1,365,28,88,2024-12-30,2,2024-05-12,4.5,3.5,5.0,5.0,t,1,0
4042,4042,2024-02-18,,f,1,t,18.028893329153515,Entire home/apt,1.0,2.0,"$5,000.00",1125,1,1125,0,57,2024-12-30,1,2024-05-20,5.0,5.0,5.0,5.0,f,1,0
4043,4043,2024-04-08,,f,1,t,18.09702,Entire home/apt,1.5,4.0,"$2,500.00",14,5,14,27,87,2024-12-30,0,,,,,,f,1,0
4044,4044,2024-04-08,100%,f,1,t,18.0959867,Entire home/apt,1.0,1.0,"$1,300.00",365,1,365,16,67,2024-12-30,17,2024-05-20,4.88,4.88,4.94,4.94,f,1,0
4045,4045,2018-09-06,83%,t,3,t,17.93629,Entire home/apt,2.0,4.0,"$2,278.00",365,3,365,30,90,2024-12-30,12,2024-05-18,4.75,4.5,4.92,4.75,f,1,0
4046,4046,2019-06-25,99%,f,110,t,17.947698963003905,Entire home/apt,1.0,1.0,$820.00,90,3,90,0,0,2024-12-30,0,,,,,,f,69,0
4047,4047,2019-06-25,99%,f,110,t,17.945984065340802,Entire home/apt,1.0,1.0,$895.00,90,3,90,0,0,2024-12-30,0,,,,,,f,69,0
4048,4048,2024-04-08,,f,1,f,18.03807,Entire home/apt,,1.0,,365,1,365,0,0,2024-12-30,3,2024-05-02,5.0,5.0,5.0,5.0,f,1,0
4049,4049,2013-10-03,,f,2,t,18.08871,Entire home/apt,1.0,1.0,"$4,000.00",365,2,365,29,89,2024-12-30,2,2024-05-18,5.0,5.0,5.0,4.5,f,1,0
4050,4050,2020-04-17,100%,f,1,f,18.03051,Entire home/apt,,1.0,,7,3,1125,0,0,2024-12-30,10,2024-05-19,5.0,5.0,5.0,4.9,f,1,0
4051,4051,2017-06-29,57%,f,3,t,17.99253912807835,Entire home/apt,1.0,1.0,"$1,000.00",30,3,30,2,56,2024-12-30,4,2024-05-19,5.0,4.75,5.0,5.0,f,1,0
4052,4052,2023-08-29,97%,f,2,t,18.07291,Entire home/apt,1.0,1.0,$984.00,365,1,365,14,70,2024-12-30,51,2024-04-19,4.45,4.31,4.57,4.45,t,2,0
4053,4053,2014-06-11,100%,f,55,t,18.06796,Entire home/apt,1.0,2.0,"$3,304.00",365,5,365,6,29,2024-12-30,49,2024-04-21,4.71,4.82,4.76,4.47,f,37,0
4054,4054,2019-06-25,99%,f,110,t,18.08120616794209,Entire home/apt,1.0,1.0,"$1,601.00",90,14,90,0,0,2024-12-30,9,2024-05-15,4.11,4.11,4.78,4.0,f,69,0
4055,4055,2014-06-24,,f,2,t,18.09126,Private room,1.0,1.0,"$5,000.00",365,1,365,29,89,2024-12-30,0,,,,,,f,0,0
4056,4056,2014-06-12,100%,f,1,f,18.04158810054678,Entire home/apt,1.5,1.0,"$2,000.00",365,3,365,0,57,2024-12-30,6,2024-05-12,4.83,4.67,5.0,5.0,f,1,0
4057,4057,2019-06-25,99%,f,110,t,18.08103345200941,Entire home/apt,1.0,1.0,"$1,604.00",90,21,90,0,0,2024-12-30,13,2024-05-11,4.62,4.77,4.92,4.69,f,69,0
4058,4058,2021-07-10,100%,t,1,t,18.13284051353407,Private room,0.5,1.0,$400.00,7,1,7,27,87,2024-12-30,15,2024-04-21,4.93,4.8,4.8,4.87,f,0,0
4059,4059,2013-06-05,100%,f,3,t,17.957238,Entire home/apt,1.0,3.0,"$1,027.00",30,14,30,0,57,2024-12-30,1,2024-08-04,5.0,4.0,5.0,5.0,f,1,0
4060,4060,2014-11-17,100%,f,2,t,18.1351157398906,Entire home/apt,1.0,3.0,"$1,250.00",40,6,40,0,0,2024-12-30,0,,,,,,f,1,0
4061,4061,2016-07-05,,f,2,t,18.05853,Private room,,1.0,,365,3,365,29,89,2024-12-30,0,,,,,,f,0,0
4062,4062,2016-03-29,,f,2,t,18.0280236283819,Entire home/apt,,,,365,2,365,0,0,2024-12-30,3,2024-05-20,5.0,5.0,5.0,5.0,f,1,0
4063,4063,2019-10-31,,f,1,t,18.00452917188319,Entire home/apt,,1.0,,3,2,3,0,0,2024-12-30,0,,,,,,f,1,0
4064,4064,2023-12-12,100%,f,7,f,18.05285,Entire home/apt,1.0,1.0,"$2,042.00",1125,1,1125,27,87,2024-12-30,9,2024-05-17,4.44,4.22,4.67,4.11,t,3,0
4065,4065,2023-12-12,100%,f,7,f,18.05451,Entire home/apt,,1.0,,1125,1,1125,29,83,2024-12-30,4,2024-07-10,4.5,4.5,5.0,4.5,t,3,0
4066,4066,2024-04-10,,f,1,t,17.9179,Entire home/apt,1.0,4.0,"$2,000.00",30,4,30,29,89,2024-12-30,0,,,,,,f,1,0
4067,4067,2021-10-01,,f,2,t,18.055307037048827,Entire home/apt,,1.0,,7,3,7,0,0,2024-12-30,0,,,,,,f,1,0
4068,4068,2017-07-03,0%,f,1,t,18.0779725,Entire home/apt,1.0,1.0,$743.00,365,1,365,0,1,2024-12-30,0,,,,,,f,1,0
4069,4069,2017-01-05,,f,1,t,17.889177872814912,Entire home/apt,1.0,2.0,"$2,195.00",365,3,365,28,88,2024-12-30,0,,,,,,f,1,0
4070,4070,2012-09-28,,f,1,f,18.059900030493736,Entire home/apt,,1.0,,365,3,365,0,0,2024-12-30,5,2024-04-27,5.0,5.0,5.0,5.0,f,1,0
4071,4071,2014-06-11,100%,f,55,t,18.095420823108533,Entire home/apt,1.0,0.0,"$1,043.00",365,5,365,6,57,2024-12-30,36,2024-04-21,4.58,4.81,4.58,4.56,f,37,0
4072,4072,2023-09-06,100%,t,46,t,18.051788,Entire home/apt,1.0,1.0,"$1,356.00",103,3,103,16,70,2024-12-30,40,2024-04-21,4.95,4.95,4.95,4.83,f,39,0
4073,4073,2024-04-13,,f,1,t,17.90559,Entire home/apt,,4.0,,21,4,21,0,0,2024-12-30,5,2024-06-23,5.0,5.0,5.0,5.0,f,1,0
4074,4074,2014-10-21,60%,f,2,t,18.04438,Entire home/apt,1.0,2.0,"$2,500.00",365,2,365,27,87,2024-12-30,4,2024-05-20,5.0,5.0,5.0,4.75,f,1,0
4075,4075,2021-07-05,100%,f,1,t,18.03025328023918,Private room,1.0,1.0,$875.00,13,1,13,14,68,2024-12-30,7,2024-05-19,5.0,5.0,5.0,5.0,f,0,0
4076,4076,2015-12-03,100%,t,1,t,18.06993,Private room,1.0,1.0,$950.00,8,1,8,0,19,2024-12-30,26,2024-04-27,4.81,4.85,5.0,4.65,f,0,0
4077,4077,2022-03-13,38%,f,1,t,17.899993055740904,Entire home/apt,3.0,5.0,"$2,500.00",14,1,14,13,37,2024-12-30,0,,,,,,f,1,0
4078,4078,2014-08-22,,f,1,f,18.03362,Entire home/apt,1.0,2.0,"$12,000.00",365,1,365,29,89,2024-12-30,0,,,,,,f,1,0
4079,4079,2011-06-26,71%,f,3,t,18.05802583694458,Entire home/apt,2.0,3.0,"$2,200.00",365,7,365,0,7,2024-12-30,3,2024-06-28,5.0,5.0,5.0,5.0,f,1,0
4080,4080,2017-11-15,,f,1,t,18.04715234490463,Entire home/apt,1.0,1.0,"$1,300.00",365,90,365,11,71,2024-12-30,9,2024-04-26,4.56,4.56,4.78,4.56,f,1,0
4081,4081,2024-04-07,100%,f,1,t,17.94720067626694,Entire home/apt,3.0,5.0,"$4,000.00",30,5,30,0,0,2024-12-30,4,2024-07-09,5.0,4.25,5.0,4.75,f,1,0
4082,4082,2024-02-25,33%,f,1,t,18.0493370711897,Entire home/apt,1.0,2.0,"$1,500.00",30,1,30,25,80,2024-12-30,8,2024-05-19,5.0,4.75,5.0,4.88,f,1,0
4083,4083,2016-02-06,,f,2,t,18.073881849737568,Entire home/apt,1.0,1.0,"$2,078.00",365,1,365,29,89,2024-12-30,0,,,,,,f,1,0
4084,4084,2015-07-02,100%,t,1,t,18.06350402865224,Entire home/apt,1.0,1.0,"$1,090.00",365,3,365,0,0,2024-12-30,9,2024-05-07,5.0,5.0,5.0,4.89,f,1,0
4085,4085,2021-12-18,,f,2,t,17.9814729,Entire home/apt,,1.0,,365,1,365,29,89,2024-12-30,0,,,,,,f,1,0
4086,4086,2015-05-06,100%,t,3,t,18.111567793655297,Private room,1.0,1.0,$380.00,365,1,365,10,59,2024-12-30,32,2024-04-28,4.84,4.66,4.97,4.69,f,0,0
4087,4087,2014-11-16,,f,1,t,18.109590050815857,Entire home/apt,,5.0,,365,4,365,0,0,2024-12-30,1,2024-07-13,5.0,5.0,5.0,5.0,f,1,0
4088,4088,2013-06-10,,f,1,t,18.05497,Entire home/apt,,1.0,,7,4,7,0,0,2024-12-30,11,2024-05-19,4.91,4.73,5.0,4.91,f,1,0
4089,4089,2023-10-22,100%,f,1,t,18.06229,Entire home/apt,,1.0,,365,29,365,3,24,2024-12-30,0,,,,,,f,1,0
4090,4090,2018-06-20,,f,1,t,18.09656,Entire home/apt,,1.0,,7,1,7,0,0,2024-12-30,0,,,,,,f,1,0
4091,4091,2013-02-10,100%,f,11,t,18.030801,Private room,,1.0,,1125,1,1125,25,83,2024-12-30,7,2024-05-26,4.86,4.71,5.0,4.57,t,0,0
4092,4092,2013-02-10,100%,f,11,t,18.030801,Private room,2.0,1.0,$840.00,1125,1,1125,29,89,2024-12-30,22,2024-05-12,4.64,4.77,4.73,4.64,t,0,0
4093,4093,2013-02-10,100%,f,11,t,18.030801,Private room,2.0,1.0,$672.00,1125,2,1125,25,83,2024-12-30,8,2024-05-13,4.88,4.63,4.88,4.5,t,0,0
4094,4094,2024-04-15,,f,1,t,18.08820946868254,Entire home/apt,,2.0,,4,1,4,0,0,2024-12-30,0,,,,,,f,1,0
4095,4095,2014-01-10,,f,2,t,18.076723180904608,Entire home/apt,,1.0,,29,2,29,0,0,2024-12-30,1,2024-05-19,5.0,5.0,5.0,5.0,f,1,0
4096,4096,2014-10-27,100%,t,1,t,18.0054375052559,Private room,0.5,1.0,"$1,114.00",7,2,7,29,89,2024-12-30,8,2024-08-02,4.88,4.88,5.0,4.75,f,0,0
4097,4097,2013-02-10,100%,f,11,t,18.030801,Private room,,1.0,,1125,1,1125,28,88,2024-12-30,13,2024-05-19,5.0,5.0,5.0,4.92,t,0,0
4098,4098,2013-02-10,100%,f,11,t,18.030801,Private room,1.0,1.0,$672.00,1125,1,1125,28,88,2024-12-30,9,2024-05-25,4.89,5.0,4.78,4.56,t,0,0
4099,4099,2013-02-10,100%,f,11,t,18.030801,Private room,,1.0,,1125,1,1125,28,86,2024-12-30,19,2024-05-16,4.68,4.89,4.89,4.63,t,0,0
4100,4100,2020-05-17,,f,1,t,18.063599378320628,Entire home/apt,1.0,1.0,"$7,000.00",365,1,365,29,89,2024-12-30,0,,,,,,f,1,0
4101,4101,2020-08-25,100%,f,8,t,17.8461848,Entire home/apt,1.0,1.0,$600.00,365,1,365,25,76,2024-12-30,21,2024-04-18,4.33,4.43,4.76,4.57,t,6,0
4102,4102,2016-05-28,,f,2,t,18.07642,Entire home/apt,2.0,3.0,"$4,000.00",365,1,365,28,88,2024-12-30,1,2024-05-19,5.0,5.0,5.0,5.0,f,1,0
4103,4103,2019-10-30,0%,f,1,t,18.08488,Entire home/apt,,1.0,,365,3,365,0,0,2024-12-30,2,2024-07-22,5.0,5.0,5.0,4.5,f,1,0
4104,4104,2024-04-12,100%,t,1,t,18.0711125,Entire home/apt,1.0,1.0,"$2,749.00",154,3,154,7,52,2024-12-30,53,2024-04-22,4.92,5.0,4.96,4.87,f,1,0
4105,4105,2019-06-25,99%,f,110,t,18.08135,Entire home/apt,1.0,1.0,"$1,681.00",90,14,90,0,0,2024-12-30,7,2024-05-01,4.0,4.0,5.0,4.0,f,69,0
4106,4106,2024-04-16,100%,t,1,t,18.064898618672544,Entire home/apt,1.0,1.0,"$1,236.00",365,2,365,25,68,2024-12-30,26,2024-04-27,5.0,5.0,5.0,4.81,f,1,0
