,Unnamed: 0,last_scraped,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
3817,3817,2024-12-30,2015-07-04,within an hour,100.0,65%,f,1,1,t,t,59.30679947829326,18.02587277083728,Entire rental unit,Entire home/apt,5,1.0,1 bath,2.0,4.0,3500.0,2,365,2,2,365,365,t,26,56,86,286,2024-12-30,8,8,0,2024-03-31,2024-10-15,5.0,5.0,5.0,5.0,5.0,4.88,4.88,,f,1,1,0,0
3823,3823,2024-12-30,2023-12-07,within an hour,97.0,99%,f,23,24,t,t,59.34184,18.05671,Entire rental unit,Entire home/apt,5,1.0,1 bath,1.0,3.0,1115.0,3,365,3,3,1125,1125,t,0,0,0,8,2024-12-30,10,10,0,2024-04-02,2024-11-20,4.2,4.2,4.3,4.9,4.5,4.7,4.2,,t,23,23,0,0
3824,3824,2024-12-30,2022-06-16,within an hour,100.0,100%,t,3,4,t,t,59.34384615338932,18.0515855917968,Entire loft,Entire home/apt,6,2.0,2 baths,3.0,4.0,5300.0,3,365,3,3,365,365,t,23,42,68,210,2024-12-30,12,12,3,2024-08-07,2024-12-23,4.92,5.0,5.0,4.92,4.92,5.0,4.75,,f,3,3,0,0
3828,3828,2024-12-30,2020-04-27,a few days or more,0.0,0%,f,1,1,t,t,59.34203003184883,18.098529441567766,Entire rental unit,Entire home/apt,6,2.5,2.5 baths,3.0,2.0,1350.0,60,120,60,60,120,120,t,23,53,83,263,2024-12-30,0,0,0,,,,,,,,,,,f,1,1,0,0
3839,3839,2024-12-30,2024-02-22,within a day,100.0,50%,f,1,1,t,f,59.38453865797564,17.89757125153812,Entire villa,Entire home/apt,5,1.5,1.5 baths,4.0,5.0,2900.0,5,30,5,5,30,30,t,30,60,90,270,2024-12-30,3,3,0,2024-05-01,2024-08-10,5.0,5.0,5.0,5.0,5.0,4.67,5.0,,f,1,1,0,0
3843,3843,2024-12-30,2024-02-23,within an hour,100.0,98%,t,4,4,t,t,59.3383955,18.0354083,Entire rental unit,Entire home/apt,6,1.5,1.5 baths,2.0,3.0,2579.0,3,150,1,3,1125,1125,t,19,49,75,345,2024-12-30,40,40,4,2024-03-16,2024-12-27,4.88,4.88,4.9,4.93,4.93,4.9,4.75,,f,4,4,0,0
3844,3844,2024-12-30,2019-12-12,within an hour,100.0,98%,t,12,27,t,t,59.313419,18.095355,Entire rental unit,Entire home/apt,5,2.0,2 baths,3.0,3.0,3479.0,30,150,1,3,150,150,t,13,29,56,291,2024-12-30,34,34,3,2024-05-11,2024-12-23,5.0,4.94,4.97,4.94,5.0,4.82,4.82,,f,12,12,0,0
3845,3845,2024-12-30,2016-11-11,,,,f,1,1,t,t,59.34266057358121,18.084358721133697,Entire rental unit,Entire home/apt,5,,1 bath,2.0,,,3,4,3,3,4,4,t,0,0,0,0,2024-12-30,0,0,0,,,,,,,,,,,f,1,1,0,0
3846,3846,2024-12-30,2024-02-23,,,100%,f,1,1,t,t,59.25720327468479,18.12633999241444,Entire home,Entire home/apt,8,2.0,2 baths,4.0,4.0,2500.0,3,365,3,3,365,365,t,4,8,8,85,2024-12-30,3,3,0,2024-04-01,2024-07-27,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0
3853,3853,2024-12-30,2017-03-04,a few days or more,25.0,46%,f,2,2,t,f,59.30372819999999,18.0067527,Entire rental unit,Entire home/apt,5,1.5,1.5 baths,3.0,2.0,2500.0,4,365,4,4,365,365,t,28,58,88,262,2024-12-30,5,5,0,2024-04-01,2024-08-20,5.0,4.8,5.0,5.0,5.0,5.0,4.8,,f,1,1,0,0
3854,3854,2024-12-30,2024-01-24,within an hour,100.0,100%,f,8,9,t,t,59.3419513,18.11164,Room in hotel,Private room,6,1.0,1 private bath,1.0,6.0,1275.0,1,365,1,1,14,365,t,26,56,85,337,2024-12-30,8,8,0,2024-04-02,2024-08-13,4.25,4.5,4.13,4.63,4.88,4.5,4.5,,t,8,0,5,3
3863,3863,2024-12-30,2024-02-28,within an hour,100.0,100%,f,1,1,f,t,59.24595311863283,18.06304345488492,Entire rental unit,Entire home/apt,6,1.5,1.5 baths,3.0,4.0,2200.0,1,365,1,1,365,365,t,25,55,83,260,2024-12-30,2,2,1,2024-08-21,2024-12-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,1,1,0,0
3866,3866,2024-12-30,2019-09-03,within an hour,100.0,100%,f,6,14,t,t,59.30034,17.96712,Entire home,Entire home/apt,16,2.5,2.5 baths,5.0,18.0,4832.0,1,365,1,1,365,365,t,19,48,78,78,2024-12-30,38,38,3,2024-03-24,2024-12-26,4.58,4.47,4.63,4.82,4.45,4.74,4.53,,t,1,1,0,0
3874,3874,2024-12-30,2019-04-30,within an hour,100.0,99%,f,21,22,t,t,59.33469181313004,18.02996717721569,Private room in hostel,Private room,6,,1 shared bath,1.0,,,1,365,1,1,1,999,t,26,56,84,326,2024-12-30,6,6,1,2024-04-27,2024-12-07,4.5,4.33,4.67,4.83,4.83,4.67,4.67,,t,21,0,21,0
3875,3875,2024-12-30,2015-11-24,,,33%,f,1,2,t,f,59.26330996045004,18.121359453531028,Entire home,Entire home/apt,5,2.0,2 baths,4.0,4.0,1843.0,2,14,2,2,14,14,t,0,0,0,191,2024-12-30,1,1,0,2024-05-19,2024-05-19,5.0,5.0,5.0,5.0,5.0,5.0,4.0,,f,1,1,0,0
3876,3876,2024-12-30,2018-03-13,within a few hours,100.0,72%,f,1,1,t,t,59.313117455322256,17.994154199809593,Entire rental unit,Entire home/apt,6,1.0,1 bath,3.0,6.0,2190.0,2,14,1,2,14,14,t,0,0,0,104,2024-12-30,5,5,0,2024-05-19,2024-09-08,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0
3886,3886,2024-12-30,2019-04-30,within an hour,100.0,99%,f,21,22,t,t,59.33676,18.03004,Private room in hostel,Private room,6,,1 shared bath,1.0,,,1,365,2,2,999,999,t,27,57,85,358,2024-12-30,12,12,1,2024-05-16,2024-12-12,4.5,4.75,4.42,4.58,4.75,4.33,4.83,,t,21,0,21,0
3892,3892,2024-12-30,2021-03-16,,,61%,f,2,2,t,t,59.31909845505609,18.03499230929545,Entire rental unit,Entire home/apt,5,2.0,2 baths,3.0,5.0,1900.0,5,365,5,5,365,365,t,0,0,0,32,2024-12-30,2,2,0,2024-07-17,2024-07-21,4.5,5.0,5.0,5.0,4.0,5.0,5.0,,f,2,1,1,0
3898,3898,2024-12-30,2021-10-17,,,,f,1,1,t,t,59.31755,18.04221,Entire rental unit,Entire home/apt,6,1.0,1 bath,4.0,4.0,1700.0,5,30,5,5,30,30,t,27,57,87,267,2024-12-30,0,0,0,,,,,,,,,,,f,1,1,0,0
3903,3903,2024-12-30,2017-12-12,,,100%,f,1,1,t,t,59.26924428814301,18.021899163722992,Entire villa,Entire home/apt,7,,4 baths,4.0,,,2,8,2,2,8,8,t,0,0,0,0,2024-12-30,0,0,0,,,,,,,,,,,f,1,1,0,0
3913,3913,2024-12-30,2015-11-05,within a day,100.0,50%,f,1,1,t,f,59.30918299223172,18.07896213095182,Entire rental unit,Entire home/apt,8,2.0,2 baths,4.0,5.0,5200.0,4,365,6,6,365,365,t,28,58,88,268,2024-12-30,0,0,0,,,,,,,,,,,f,1,1,0,0
3914,3914,2024-12-30,2013-06-28,within an hour,100.0,99%,f,2,2,t,t,59.3202817,17.9408394,Entire home,Entire home/apt,8,2.0,2 baths,4.0,8.0,3899.0,4,30,2,4,30,30,t,14,27,41,86,2024-12-30,0,0,0,,,,,,,,,,,f,2,2,0,0
3918,3918,2024-12-30,2022-03-03,within an hour,95.0,100%,f,9,10,t,t,59.33178624544131,18.08314916512712,Entire rental unit,Entire home/apt,8,1.0,1 bath,3.0,0.0,3350.0,2,365,2,2,365,365,t,19,45,68,242,2024-12-30,7,7,0,2024-07-12,2024-11-10,4.57,4.71,4.86,4.86,4.29,4.86,4.57,,t,8,8,0,0
3932,3932,2024-12-30,2015-07-07,a few days or more,33.0,31%,f,1,1,t,t,59.38086567122113,17.84605993039128,Entire home,Entire home/apt,6,2.0,2 baths,4.0,4.0,2000.0,1,365,1,1,365,365,t,14,40,70,246,2024-12-30,3,3,0,2024-05-19,2024-08-18,5.0,5.0,5.0,5.0,5.0,5.0,4.67,,f,1,1,0,0
3933,3933,2024-12-30,2020-12-27,within a day,100.0,25%,f,1,1,t,t,59.32779309022393,17.928555914682917,Entire home,Entire home/apt,7,1.5,1.5 baths,4.0,4.0,1330.0,20,365,20,20,365,365,t,21,38,38,191,2024-12-30,1,1,0,2024-08-29,2024-08-29,5.0,5.0,4.0,5.0,5.0,5.0,5.0,,f,1,1,0,0
3934,3934,2024-12-30,2023-08-08,,,100%,t,2,2,t,t,59.27667169999999,17.9670839,Entire villa,Entire home/apt,6,,2 baths,4.0,,,3,14,3,3,14,14,t,0,0,0,0,2024-12-30,5,5,0,2024-07-07,2024-08-08,4.8,4.8,4.6,4.6,5.0,4.6,4.4,,t,1,1,0,0
3943,3943,2024-12-30,2017-07-01,within an hour,100.0,67%,f,1,3,t,t,59.33342594453115,17.94791122913744,Entire rental unit,Entire home/apt,5,,1 bath,2.0,,,3,6,3,3,6,6,t,0,0,0,0,2024-12-30,1,1,0,2024-08-26,2024-08-26,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0
3951,3951,2024-12-30,2023-02-26,within a day,67.0,8%,f,1,1,f,t,59.27088752702284,18.136251115344223,Entire home,Entire home/apt,6,,1 bath,3.0,,,1,365,1,1,365,365,t,8,28,56,225,2024-12-30,0,0,0,,,,,,,,,,,f,1,1,0,0
3955,3955,2024-12-30,2023-01-05,,,80%,f,1,1,t,f,59.26634599329535,18.060545762994813,Entire home,Entire home/apt,6,1.0,1 bath,4.0,4.0,2700.0,2,30,2,2,30,30,t,0,0,0,10,2024-12-30,4,4,0,2024-05-20,2024-08-17,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0
3958,3958,2024-12-30,2016-02-23,,,100%,f,1,4,t,f,59.31792,18.04806,Entire rental unit,Entire home/apt,5,,1 bath,2.0,,,3,4,3,3,4,4,t,0,0,0,0,2024-12-30,1,1,0,2024-05-20,2024-05-20,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0
3962,3962,2024-12-30,2018-09-10,within a day,100.0,38%,f,1,1,t,t,59.29922,17.94961,Entire home,Entire home/apt,10,2.0,2 baths,5.0,7.0,4500.0,5,30,5,5,30,30,t,27,57,87,267,2024-12-30,5,5,0,2024-07-13,2024-09-08,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0
3963,3963,2024-12-30,2017-01-04,,,25%,f,1,1,t,t,59.28852,18.02747,Entire rental unit,Entire home/apt,5,,1 bath,2.0,,,1,365,1,1,365,365,t,0,0,0,0,2024-12-30,0,0,0,,,,,,,,,,,f,1,1,0,0
3965,3965,2024-12-30,2013-07-03,within an hour,100.0,33%,f,1,1,t,t,59.310780147005175,18.05365900689445,Entire rental unit,Entire home/apt,6,1.0,1 bath,2.0,2.0,2891.0,2,365,1,2,365,365,t,9,21,39,184,2024-12-30,5,5,0,2024-05-20,2024-11-03,5.0,5.0,4.8,4.8,5.0,5.0,4.6,,f,1,1,0,0
3966,3966,2024-12-30,2012-07-13,,,100%,f,1,1,t,t,59.31923281813167,18.07105902582407,Entire rental unit,Entire home/apt,5,1.0,1 bath,2.0,2.0,12000.0,3,30,3,3,30,30,t,0,0,29,57,2024-12-30,1,1,0,2024-05-19,2024-05-19,5.0,5.0,5.0,5.0,5.0,5.0,4.0,,f,1,1,0,0
3971,3971,2024-12-30,2014-06-11,within an hour,100.0,88%,f,46,55,t,t,59.30659252359023,18.090576715430625,Entire rental unit,Entire home/apt,6,1.0,1 bath,2.0,3.0,1410.0,1,365,2,5,365,365,t,27,54,84,227,2024-12-30,131,131,5,2024-04-10,2024-12-19,4.34,4.36,4.53,4.6,4.66,4.46,4.29,,f,37,37,0,0
3974,3974,2024-12-30,2019-06-20,,,100%,f,1,1,t,t,59.33318,18.03372,Entire rental unit,Entire home/apt,5,1.5,1.5 baths,3.0,3.0,7000.0,2,365,2,2,365,365,t,0,0,28,28,2024-12-30,3,3,0,2024-05-20,2024-07-12,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0
3982,3982,2024-12-30,2024-03-27,within an hour,91.0,96%,f,3,4,f,t,59.3066559,18.0016763,Entire home,Entire home/apt,12,,2 baths,4.0,,,1,365,1,1,365,365,t,25,55,82,167,2024-12-30,1,1,0,2024-11-11,2024-11-11,5.0,5.0,3.0,5.0,4.0,5.0,5.0,,f,3,3,0,0
3989,3989,2024-12-30,2023-09-06,within an hour,100.0,98%,t,41,46,t,t,59.3456872,18.0458204,Entire rental unit,Entire home/apt,8,2.0,2 baths,3.0,5.0,3304.0,5,157,1,3,1125,1125,t,12,30,57,303,2024-12-30,29,29,2,2024-04-14,2024-12-16,4.79,4.79,4.86,4.86,4.93,4.93,4.66,,f,39,39,0,0
3996,3996,2024-12-30,2024-03-31,,,93%,f,1,1,t,t,59.2623113,18.0390162,Entire rental unit,Entire home/apt,5,1.0,1 bath,3.0,0.0,1200.0,1,365,1,1,365,365,t,0,0,0,123,2024-12-30,3,3,0,2024-04-21,2024-06-02,4.33,4.0,5.0,4.33,4.67,5.0,3.67,,t,1,1,0,0
4002,4002,2024-12-30,2014-03-11,within a few hours,100.0,29%,f,1,1,t,t,59.29047028258248,17.98811837147451,Entire home,Entire home/apt,6,1.5,1.5 baths,3.0,0.0,2300.0,5,60,5,5,60,60,t,23,53,54,266,2024-12-30,1,1,0,2024-05-19,2024-05-19,5.0,5.0,5.0,5.0,5.0,4.0,5.0,,f,1,1,0,0
4003,4003,2024-12-30,2022-06-16,within an hour,100.0,100%,t,3,4,t,t,59.34405353003995,18.051728469649408,Entire rental unit,Entire home/apt,6,,1.5 baths,5.0,,,1,365,1,1,365,365,t,0,0,0,0,2024-12-30,0,0,0,,,,,,,,,,,f,3,3,0,0
4013,4013,2024-12-30,2014-06-11,within an hour,100.0,88%,f,46,55,t,t,59.3069,18.08928,Entire rental unit,Entire home/apt,6,1.0,1 bath,2.0,3.0,1545.0,1,365,2,5,365,365,t,0,0,0,32,2024-12-30,129,129,8,2024-04-14,2024-12-26,4.24,4.4,4.43,4.5,4.57,4.51,4.21,,f,37,37,0,0
4016,4016,2024-12-30,2020-04-15,within a day,100.0,95%,f,6,6,t,t,59.40888892050378,17.952896515582765,Room in aparthotel,Entire home/apt,6,1.0,1 bath,2.0,4.0,1946.0,1,365,1,7,182,182,t,28,58,88,363,2024-12-30,0,0,0,,,,,,,,,,,t,6,5,1,0
4017,4017,2024-12-30,2019-07-22,within a day,100.0,,f,1,1,t,f,59.2989512,17.9598414,Entire home,Entire home/apt,10,3.0,3 baths,3.0,4.0,3400.0,4,14,4,4,14,14,t,0,0,0,148,2024-12-30,0,0,0,,,,,,,,,,,f,1,1,0,0
4022,4022,2024-12-30,2024-02-08,within an hour,100.0,100%,f,5,5,t,t,59.29253,17.98784,Entire rental unit,Entire home/apt,8,2.0,2 baths,3.0,3.0,1003.0,2,365,2,3,1125,1125,t,25,55,83,168,2024-12-30,19,19,2,2024-05-20,2024-12-08,4.42,4.26,4.11,4.63,4.47,4.58,4.26,,t,5,5,0,0
4025,4025,2024-12-30,2021-07-29,within an hour,100.0,69%,f,1,1,t,t,59.26759180000001,18.0948002,Entire home,Entire home/apt,6,1.0,1 bath,3.0,4.0,1643.0,4,10,4,4,10,10,t,23,53,83,252,2024-12-30,4,4,0,2024-05-05,2024-08-29,5.0,5.0,5.0,5.0,5.0,4.75,4.75,,f,1,1,0,0
4027,4027,2024-12-30,2016-01-25,,,,f,1,1,t,t,59.2846,18.02527,Entire home,Entire home/apt,5,,1.5 baths,4.0,,,7,16,7,7,16,16,,0,0,0,0,2024-12-30,0,0,0,,,,,,,,,,,f,1,1,0,0
4037,4037,2024-12-30,2024-04-07,within a few hours,100.0,70%,f,1,1,t,t,59.30491,18.00132,Entire rental unit,Entire home/apt,5,1.0,1 bath,3.0,0.0,1800.0,5,40,5,5,40,40,t,0,0,0,63,2024-12-30,4,4,1,2024-06-30,2024-12-27,5.0,4.75,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0
4040,4040,2024-12-30,2015-08-08,,,75%,f,2,2,t,t,59.27607017947764,17.960131494285275,Entire home,Entire home/apt,6,,2 baths,4.0,,,3,365,3,3,365,365,t,0,0,0,0,2024-12-30,0,0,0,,,,,,,,,,,f,2,2,0,0
4043,4043,2024-12-30,2024-04-08,,,,f,1,1,t,t,59.2651,18.09702,Entire home,Entire home/apt,6,1.5,1.5 baths,4.0,5.0,2500.0,5,14,5,5,14,14,t,27,57,87,362,2024-12-30,0,0,0,,,,,,,,,,,f,1,1,0,0
4045,4045,2024-12-30,2018-09-06,within a day,83.0,94%,t,2,3,t,t,59.41525,17.93629,Entire townhouse,Entire home/apt,6,2.0,2 baths,4.0,4.0,2278.0,3,365,3,3,365,365,t,30,60,90,90,2024-12-30,12,12,0,2024-05-18,2024-08-26,4.75,4.83,4.5,4.92,4.92,4.83,4.75,,f,1,1,0,0
4053,4053,2024-12-30,2014-06-11,within an hour,100.0,88%,f,46,55,t,t,59.32378,18.06796,Entire rental unit,Entire home/apt,7,1.0,1 bath,2.0,4.0,3304.0,1,365,2,5,365,365,t,6,10,29,49,2024-12-30,49,49,5,2024-04-21,2024-12-12,4.71,4.8,4.82,4.8,4.76,4.78,4.47,,f,37,37,0,0
4060,4060,2024-12-30,2014-11-17,within a day,100.0,0%,f,1,2,t,t,59.27210226969598,18.1351157398906,Entire rental unit,Entire home/apt,5,1.0,1 bath,3.0,0.0,1250.0,6,40,6,6,40,40,t,0,0,0,98,2024-12-30,0,0,0,,,,,,,,,,,f,1,1,0,0
4066,4066,2024-12-30,2024-04-10,,,,f,1,1,f,t,59.29292,17.9179,Entire home,Entire home/apt,7,1.0,1 bath,4.0,6.0,2000.0,4,30,4,4,30,30,t,29,59,89,179,2024-12-30,0,0,0,,,,,,,,,,,f,1,1,0,0
4073,4073,2024-12-30,2024-04-13,,,71%,f,1,1,t,t,59.37266,17.90559,Entire villa,Entire home/apt,6,,1.5 baths,4.0,,,3,21,4,4,21,21,t,0,0,0,0,2024-12-30,5,5,0,2024-06-23,2024-08-09,5.0,4.8,5.0,5.0,5.0,4.6,5.0,,f,1,1,0,0
4077,4077,2024-12-30,2022-03-13,a few days or more,38.0,0%,f,1,1,t,t,59.37852689767258,17.899993055740904,Entire home,Entire home/apt,9,3.0,3 baths,5.0,5.0,2500.0,1,14,1,1,14,14,t,13,23,37,256,2024-12-30,0,0,0,,,,,,,,,,,f,1,1,0,0
4078,4078,2024-12-30,2014-08-22,,,,f,1,1,t,f,59.34195,18.03362,Entire rental unit,Entire home/apt,5,1.0,1 bath,2.0,2.0,12000.0,1,365,1,1,365,365,t,29,59,89,269,2024-12-30,0,0,0,,,,,,,,,,,f,1,1,0,0
4079,4079,2024-12-30,2011-06-26,within a day,71.0,33%,f,1,3,t,t,59.315215544300536,18.05802583694458,Entire rental unit,Entire home/apt,5,2.0,2 baths,3.0,0.0,2200.0,7,365,5,7,365,365,t,0,4,7,83,2024-12-30,3,3,0,2024-06-28,2024-08-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0
4081,4081,2024-12-30,2024-04-07,within an hour,100.0,100%,f,1,1,t,t,59.29548725203773,17.94720067626694,Entire home,Entire home/apt,9,3.0,3 baths,5.0,5.0,4000.0,5,30,5,5,30,30,t,0,0,0,19,2024-12-30,4,4,0,2024-07-09,2024-07-24,5.0,5.0,4.25,5.0,5.0,4.75,4.75,,f,1,1,0,0
4082,4082,2024-12-30,2024-02-25,a few days or more,33.0,33%,f,1,1,t,t,59.29671165785733,18.0493370711897,Entire rental unit,Entire home/apt,5,1.0,1 bath,2.0,0.0,1500.0,1,30,1,1,30,30,t,25,53,80,80,2024-12-30,8,8,0,2024-05-19,2024-08-26,5.0,5.0,4.75,5.0,5.0,4.63,4.88,,f,1,1,0,0
4087,4087,2024-12-30,2014-11-16,,,100%,f,1,1,t,t,59.28296285224324,18.109590050815857,Entire home,Entire home/apt,8,,1.5 baths,5.0,,,4,365,4,4,365,365,t,0,0,0,0,2024-12-30,1,1,0,2024-07-13,2024-07-13,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0
4091,4091,2024-12-30,2013-02-10,within an hour,100.0,99%,f,10,11,t,t,59.335037,18.030801,Room in hotel,Private room,6,,2 shared baths,1.0,,,1,1125,1,1,1,1125,t,25,54,83,256,2024-12-30,7,7,0,2024-05-26,2024-09-15,4.86,4.86,4.71,5.0,5.0,4.71,4.57,,t,6,0,6,0
4100,4100,2024-12-30,2020-05-17,,,,f,1,1,t,t,59.348144142194826,18.063599378320628,Entire rental unit,Entire home/apt,5,1.0,1 bath,1.0,1.0,7000.0,1,365,1,1,365,365,t,29,59,89,269,2024-12-30,0,0,0,,,,,,,,,,,f,1,1,0,0
4102,4102,2024-12-30,2016-05-28,,,67%,f,1,2,t,t,59.26077949999999,18.07642,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,0.0,4000.0,1,365,1,1,365,365,t,28,58,88,268,2024-12-30,1,1,0,2024-05-19,2024-05-19,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0
4110,4110,2024-12-30,2022-08-14,a few days or more,0.0,63%,f,2,3,f,t,59.37391,17.91283,Entire home,Entire home/apt,5,2.0,2 baths,4.0,4.0,2900.0,1,365,1,1,365,365,t,29,59,89,269,2024-12-30,2,2,0,2024-06-15,2024-08-04,5.0,5.0,4.5,5.0,5.0,4.5,5.0,,f,2,2,0,0
4112,4112,2024-12-30,2013-05-06,within a few hours,100.0,100%,f,1,1,t,t,59.26994852540919,18.033747341859623,Entire home,Entire home/apt,8,2.0,2 baths,4.0,4.0,13200.0,1,365,1,1,365,365,t,30,60,90,270,2024-12-30,2,2,0,2024-05-20,2024-06-14,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0
4113,4113,2024-12-30,2016-06-07,,,100%,f,1,1,t,t,59.33935976846413,18.052752544114977,Entire rental unit,Entire home/apt,5,1.0,1 bath,2.0,0.0,4000.0,2,10,2,2,10,10,t,28,58,88,268,2024-12-30,1,1,0,2024-05-21,2024-05-21,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0
4114,4114,2024-12-30,2023-02-12,,,61%,f,3,3,t,t,59.32286,18.00972,Boat,Entire home/apt,7,,2 baths,3.0,,,1,365,1,1,365,365,t,29,59,89,269,2024-12-30,0,0,0,,,,,,,,,,,f,2,2,0,0
4126,4126,2024-12-30,2024-04-19,within an hour,100.0,89%,f,1,1,t,t,59.25166749992427,18.16112527141112,Casa particular,Entire home/apt,16,0.0,0 baths,5.0,26.0,4286.0,1,150,1,1,150,150,t,0,0,0,140,2024-12-30,3,3,0,2024-07-07,2024-09-01,4.33,4.67,4.0,4.33,5.0,4.33,4.33,,f,1,1,0,0
4128,4128,2024-12-30,2024-04-11,within an hour,100.0,83%,f,1,1,f,t,59.29188,18.06761,Entire home,Entire home/apt,5,2.0,2 baths,3.0,5.0,2500.0,2,21,2,2,21,21,t,0,0,0,0,2024-12-30,14,14,2,2024-05-19,2024-12-29,4.85,4.92,4.38,4.85,4.92,4.85,4.69,,f,1,1,0,0
4142,4142,2024-12-30,2021-06-21,within a few hours,100.0,91%,t,3,3,t,t,59.32519,18.0696,Entire rental unit,Entire home/apt,6,1.0,1 bath,2.0,3.0,5000.0,1,365,1,1,365,365,t,0,27,57,237,2024-12-30,1,1,0,2024-05-20,2024-05-20,4.0,5.0,4.0,5.0,5.0,5.0,5.0,,f,1,1,0,0
4144,4144,2024-12-30,2024-04-21,within a few hours,100.0,100%,f,1,1,t,t,59.3164108,18.0875217,Entire rental unit,Entire home/apt,5,,1.5 baths,2.0,,,2,28,2,2,28,28,t,1,1,1,1,2024-12-30,3,3,0,2024-07-27,2024-08-22,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0
4146,4146,2024-12-30,2012-11-20,a few days or more,0.0,0%,f,1,2,t,t,59.30528593977692,18.02555897682962,Entire home,Entire home/apt,6,2.0,2 baths,4.0,0.0,3327.0,1,365,1,1,365,365,t,29,59,89,269,2024-12-30,0,0,0,,,,,,,,,,,f,1,1,0,0
4149,4149,2024-12-30,2023-02-26,within an hour,100.0,82%,t,1,1,t,t,59.31367014230951,18.074796341889755,Entire rental unit,Entire home/apt,5,1.0,1 bath,3.0,3.0,3571.0,6,30,6,6,30,30,t,0,4,15,136,2024-12-30,15,15,0,2024-05-18,2024-08-28,4.87,4.73,4.87,4.73,4.93,4.87,4.6,,f,1,1,0,0
4160,4160,2024-12-30,2019-03-06,within a few hours,100.0,100%,f,1,1,t,t,59.33787909999999,17.9682094,Entire home,Entire home/apt,9,2.0,2 baths,3.0,4.0,6250.0,1,365,1,3,365,365,t,0,0,8,8,2024-12-30,1,1,0,2024-05-18,2024-05-18,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0
4162,4162,2024-12-30,2015-06-16,within an hour,100.0,100%,t,2,2,t,t,59.30502068115441,18.08949486931153,Entire rental unit,Entire home/apt,6,1.0,1 bath,2.0,6.0,3500.0,3,365,3,3,365,365,t,10,10,10,19,2024-12-30,2,2,0,2024-07-06,2024-07-21,4.5,5.0,4.5,4.0,5.0,4.0,4.5,,f,1,1,0,0
4165,4165,2024-12-30,2013-04-23,within an hour,100.0,100%,f,2,2,t,t,59.30171,17.94474,Entire home,Entire home/apt,6,2.0,2 baths,4.0,0.0,4000.0,3,7,3,3,1125,1125,t,11,39,69,344,2024-12-30,4,4,0,2024-05-22,2024-10-06,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0
4166,4166,2024-12-30,2017-11-24,within an hour,100.0,100%,f,548,615,t,t,59.27057,17.90822,Entire rental unit,Entire home/apt,5,1.0,1 bath,2.0,4.0,114705.0,1,1125,1,2,2,1125,t,10,10,10,10,2024-12-30,0,0,0,,,,,,,,,,,t,1,1,0,0
4171,4171,2024-12-30,2014-08-07,within a day,75.0,75%,f,2,2,t,t,59.33362129170669,18.05896692631116,Entire rental unit,Entire home/apt,6,1.5,1.5 baths,1.0,1.0,7500.0,2,365,2,2,365,365,t,29,59,89,269,2024-12-30,1,1,0,2024-06-02,2024-06-02,5.0,4.0,5.0,5.0,5.0,5.0,4.0,,f,1,1,0,0
4173,4173,2024-12-30,2016-02-03,,,50%,f,1,1,t,t,59.377734389443184,17.821689654006562,Entire home,Entire home/apt,5,2.0,2 baths,3.0,3.0,1050.0,7,365,7,7,365,365,t,29,59,89,89,2024-12-30,0,0,0,,,,,,,,,,,f,1,1,0,0
